customer_id,customer_code,company_name,industry,company_size,customer_segment,employee_count,annual_revenue_usd,country,region,city,signup_date,first_login_date,last_login_date,login_count,customer_tenure_months,organization_age,account_manager_id,customer_status,customer_type
CUST004664,CC004664,BluePeak Consulting 4664,Manufacturing,Mid-Market,Mid-Market,835,21000000,Canada,North America,Toronto,2023-10-11,2023-10-13,2024-03-30,745,14,15,AM044,Active,B2B
CUST004665,CC004665,Quantum Consulting 4665,Retail,Mid-Market,Mid-Market,849,43000000,Germany,Europe,Berlin,2022-05-06,2022-05-11,2024-01-07,29,31,3,AM045,Active,B2B
CUST004666,CC004666,Prime Consulting 4666,E-commerce,Mid-Market,Mid-Market,375,23000000,Singapore,Asia,Singapore,2023-11-09,2023-11-09,2024-09-30,538,13,19,AM046,Active,B2B
CUST004667,CC004667,Zenith Consulting 4667,Education,Mid-Market,Mid-Market,609,36000000,Australia,Oceania,Melbourne,2024-03-25,2024-04-01,2024-07-12,864,9,25,AM047,Active,B2B
CUST004668,CC004668,Fusion Consulting 4668,Logistics,Mid-Market,Mid-Market,522,17000000,Japan,Asia,Nagoya,2023-04-21,2023-04-27,2024-06-29,318,20,2,AM048,Active,B2B
CUST004669,CC004669,Orbit Consulting 4669,Telecommunications,Mid-Market,Mid-Market,811,47000000,France,Europe,Paris,2023-08-14,2023-08-15,2023-12-24,717,16,27,AM049,Active,B2B
CUST004670,CC004670,Bright Consulting 4670,Real Estate,Mid-Market,Mid-Market,567,33000000,UAE,Middle East,Abu Dhabi,2023-10-31,2023-11-06,2024-12-31,784,14,30,AM050,Active,B2B
CUST004671,CC004671,NextGen Consulting 4671,Pharmaceuticals,Mid-Market,Mid-Market,631,40000000,India,South Asia,Chennai,2023-01-30,2023-02-05,2023-11-19,418,23,32,AM051,Active,B2B
CUST004672,CC004672,Alpha Consulting 4672,Hospitality,Mid-Market,Mid-Market,611,18000000,USA,North America,New York,2023-05-28,2023-06-02,2024-12-31,615,19,10,AM052,Active,B2B
CUST004673,CC004673,Vision Consulting 4673,Insurance,Mid-Market,Mid-Market,587,30000000,UK,Europe,London,2022-03-14,2022-03-21,2023-04-27,309,33,5,AM053,Active,B2B
CUST004674,CC004674,Core Consulting 4674,Consulting,Mid-Market,Mid-Market,800,43000000,Canada,North America,Vancouver,2023-06-26,2023-06-28,2024-12-31,514,18,34,AM054,Inactive,B2B
CUST004675,CC004675,Nexa Consulting 4675,Media,Mid-Market,Mid-Market,729,33000000,Germany,Europe,Munich,2024-01-29,2024-02-02,2024-07-26,20,11,12,AM055,Active,B2B
CUST004676,CC004676,Skyline Consulting 4676,Energy,Enterprise,Enterprise,3813,239000000,Singapore,Asia,Singapore,2023-12-10,2023-12-10,2024-12-31,624,12,12,AM056,Active,B2B
CUST004677,CC004677,Pioneer Consulting 4677,Automotive,Enterprise,Enterprise,2914,260000000,Australia,Oceania,Perth,2022-08-26,2022-09-01,2023-07-10,78,28,4,AM057,Active,B2B
CUST004678,CC004678,Optima Consulting 4678,Agriculture,Enterprise,Enterprise,2961,95000000,Japan,Asia,Osaka,2023-03-01,2023-03-07,2023-10-30,266,21,4,AM058,Active,B2B
CUST004679,CC004679,Elevate Consulting 4679,Construction,Enterprise,Enterprise,4550,82000000,France,Europe,Lyon,2022-09-11,2022-09-11,2023-04-27,572,27,7,AM059,Active,B2B
CUST004680,CC004680,Pulse Consulting 4680,Government,Enterprise,Enterprise,3321,270000000,UAE,Middle East,Dubai,2022-09-05,2022-09-05,2022-12-24,129,27,8,AM060,Active,B2B
CUST004681,CC004681,Apex Labs 4681,Information Technology,Enterprise,Enterprise,3082,127000000,India,South Asia,Hyderabad,2023-02-15,2023-02-20,2023-12-04,559,22,34,AM001,Active,B2B
CUST004682,CC004682,Vertex Labs 4682,Banking & Finance,Enterprise,Enterprise,3142,187000000,USA,North America,Seattle,2023-01-16,2023-01-18,2023-12-10,172,23,24,AM002,Active,B2B
CUST004683,CC004683,Nova Labs 4683,Healthcare,Enterprise,Enterprise,1427,147000000,UK,Europe,London,2022-10-11,2022-10-14,2024-01-08,274,26,31,AM003,Active,B2B
CUST004684,CC004684,BluePeak Labs 4684,Manufacturing,Enterprise,Enterprise,3897,193000000,Canada,North America,Toronto,2022-11-21,2022-11-22,2024-03-29,680,25,14,AM004,Active,B2B
CUST004685,CC004685,Quantum Labs 4685,Retail,Enterprise,Enterprise,3918,296000000,Germany,Europe,Berlin,2023-11-04,2023-11-07,2024-11-07,421,13,24,AM005,Inactive,B2B
CUST004686,CC004686,Prime Labs 4686,E-commerce,Enterprise,Enterprise,4743,218000000,Singapore,Asia,Singapore,2024-06-16,2024-06-19,2024-12-31,742,6,24,AM006,Active,B2B
CUST004687,CC004687,Zenith Labs 4687,Education,Enterprise,Enterprise,3200,171000000,Australia,Oceania,Perth,2022-09-14,2022-09-15,2024-02-02,349,27,11,AM007,Inactive,B2B
CUST004688,CC004688,Fusion Labs 4688,Logistics,Enterprise,Enterprise,2585,291000000,Japan,Asia,Tokyo,2023-12-11,2023-12-12,2024-12-31,808,12,9,AM008,Active,B2B
CUST004689,CC004689,Orbit Labs 4689,Telecommunications,Enterprise,Enterprise,4010,170000000,France,Europe,Paris,2022-09-28,2022-10-04,2024-07-12,664,27,21,AM009,Active,B2B
CUST004690,CC004690,Bright Labs 4690,Real Estate,Enterprise,Enterprise,3882,103000000,UAE,Middle East,Dubai,2023-02-07,2023-02-11,2023-07-31,552,22,29,AM010,Active,B2B
CUST004691,CC004691,NextGen Labs 4691,Pharmaceuticals,Small,Startup,12,596000,India,South Asia,Mumbai,2023-04-14,2023-04-17,2024-08-03,593,20,32,AM011,Active,B2B
CUST004692,CC004692,Alpha Labs 4692,Hospitality,Small,Startup,43,149000,USA,North America,New York,2024-04-12,2024-04-12,2024-09-23,847,8,33,AM012,Active,B2B
CUST004693,CC004693,Vision Labs 4693,Insurance,Small,Startup,8,795000,UK,Europe,Leeds,2022-11-17,2022-11-19,2022-12-28,567,25,14,AM013,Inactive,B2B
CUST004694,CC004694,Core Labs 4694,Consulting,Small,Startup,34,262000,Canada,North America,Toronto,2022-05-12,2022-05-13,2023-06-21,600,31,6,AM014,Active,B2B
CUST004695,CC004695,Nexa Labs 4695,Media,Small,Startup,22,460000,Germany,Europe,Hamburg,2024-03-26,2024-04-01,2024-10-23,850,9,21,AM015,Inactive,B2B
CUST004696,CC004696,Skyline Labs 4696,Energy,Small,Startup,22,527000,Singapore,Asia,Singapore,2022-06-04,2022-06-04,2022-10-08,359,30,27,AM016,Active,B2B
CUST004697,CC004697,Pioneer Labs 4697,Automotive,Small,Startup,18,747000,Australia,Oceania,Sydney,2023-09-09,2023-09-12,2024-10-07,549,15,4,AM017,Active,B2B
CUST004698,CC004698,Optima Labs 4698,Agriculture,Small,Startup,17,849000,Japan,Asia,Tokyo,2023-01-28,2023-01-30,2024-01-25,704,23,17,AM018,Active,B2B
CUST004699,CC004699,Elevate Labs 4699,Construction,Small,Startup,22,114000,France,Europe,Paris,2022-02-24,2022-03-03,2023-02-17,890,34,22,AM019,Active,B2B
CUST004700,CC004700,Pulse Labs 4700,Government,Small,Startup,38,390000,UAE,Middle East,Dubai,2023-11-20,2023-11-24,2024-06-04,159,13,5,AM020,Active,B2B
CUST004701,CC004701,Apex Group 4701,Information Technology,SMB,SMB,185,5000000,India,South Asia,Bengaluru,2024-02-11,2024-02-16,2024-05-06,301,10,33,AM021,Active,B2B
CUST004702,CC004702,Vertex Group 4702,Banking & Finance,SMB,SMB,244,4000000,USA,North America,Austin,2022-07-08,2022-07-08,2024-03-27,40,29,31,AM022,Active,B2B
CUST004703,CC004703,Nova Group 4703,Healthcare,SMB,SMB,119,1000000,UK,Europe,Manchester,2024-03-17,2024-03-20,2024-07-16,649,9,3,AM023,Active,B2B
CUST004704,CC004704,BluePeak Group 4704,Manufacturing,SMB,SMB,173,2000000,Canada,North America,Calgary,2023-07-25,2023-07-27,2024-04-23,734,17,23,AM024,Active,B2B
CUST004705,CC004705,Quantum Group 4705,Retail,SMB,SMB,83,8000000,Germany,Europe,Munich,2023-10-07,2023-10-10,2024-12-31,378,14,29,AM025,Active,B2B
CUST004706,CC004706,Prime Group 4706,E-commerce,SMB,SMB,162,7000000,Singapore,Asia,Singapore,2023-03-25,2023-03-27,2024-07-23,502,21,24,AM026,Inactive,B2B
CUST004707,CC004707,Zenith Group 4707,Education,SMB,SMB,136,6000000,Australia,Oceania,Melbourne,2023-07-25,2023-07-26,2024-06-15,114,17,31,AM027,Active,B2B
CUST004708,CC004708,Fusion Group 4708,Logistics,SMB,SMB,149,7000000,Japan,Asia,Osaka,2022-04-19,2022-04-24,2023-01-31,832,32,15,AM028,Active,B2B
CUST004709,CC004709,Orbit Group 4709,Telecommunications,SMB,SMB,240,3000000,France,Europe,Marseille,2022-09-30,2022-10-02,2024-02-17,867,27,5,AM029,Active,B2B
CUST004710,CC004710,Bright Group 4710,Real Estate,SMB,SMB,67,6000000,UAE,Middle East,Dubai,2023-10-20,2023-10-21,2024-06-19,865,14,18,AM030,Active,B2B
CUST004711,CC004711,NextGen Group 4711,Pharmaceuticals,SMB,SMB,212,4000000,India,South Asia,Mumbai,2022-02-21,2022-02-27,2022-09-06,648,34,32,AM031,Active,B2B
CUST004712,CC004712,Alpha Group 4712,Hospitality,SMB,SMB,188,6000000,USA,North America,Boston,2022-07-05,2022-07-09,2023-11-08,208,29,32,AM032,Active,B2B
CUST004713,CC004713,Vision Group 4713,Insurance,SMB,SMB,194,2000000,UK,Europe,London,2023-09-10,2023-09-10,2024-05-23,129,15,30,AM033,Active,B2B
CUST004714,CC004714,Core Group 4714,Consulting,SMB,SMB,78,3000000,Canada,North America,Vancouver,2022-12-21,2022-12-24,2024-08-25,337,24,25,AM034,Active,B2B
CUST004715,CC004715,Nexa Group 4715,Media,SMB,SMB,72,5000000,Germany,Europe,Berlin,2022-03-28,2022-03-29,2023-07-03,196,33,13,AM035,Active,B2B
CUST004716,CC004716,Skyline Group 4716,Energy,SMB,SMB,230,7000000,Singapore,Asia,Singapore,2023-09-05,2023-09-06,2023-11-21,749,15,2,AM036,Active,B2B
CUST004717,CC004717,Pioneer Group 4717,Automotive,SMB,SMB,114,4000000,Australia,Oceania,Melbourne,2022-09-15,2022-09-18,2023-11-23,312,27,19,AM037,Active,B2B
CUST004718,CC004718,Optima Group 4718,Agriculture,SMB,SMB,91,7000000,Japan,Asia,Nagoya,2022-04-06,2022-04-10,2022-10-07,721,32,12,AM038,Active,B2B
CUST004719,CC004719,Elevate Group 4719,Construction,SMB,SMB,231,1000000,France,Europe,Marseille,2022-02-27,2022-03-06,2024-01-09,184,34,11,AM039,Active,B2B
CUST004720,CC004720,Pulse Group 4720,Government,SMB,SMB,163,7000000,UAE,Middle East,Dubai,2022-11-23,2022-11-25,2024-04-10,63,25,34,AM040,Active,B2B
CUST004721,CC004721,Apex Works 4721,Information Technology,SMB,SMB,179,8000000,India,South Asia,Mumbai,2022-11-24,2022-12-01,2023-04-18,631,25,5,AM041,Active,B2B
CUST004722,CC004722,Vertex Works 4722,Banking & Finance,SMB,SMB,98,6000000,USA,North America,Austin,2022-02-10,2022-02-10,2022-04-25,76,34,4,AM042,Active,B2B
CUST004723,CC004723,Nova Works 4723,Healthcare,SMB,SMB,104,3000000,UK,Europe,Manchester,2023-06-11,2023-06-17,2024-12-31,471,18,32,AM043,Active,B2B
CUST004724,CC004724,BluePeak Works 4724,Manufacturing,SMB,SMB,122,7000000,Canada,North America,Vancouver,2023-07-19,2023-07-25,2023-12-25,184,17,32,AM044,Active,B2B
CUST004725,CC004725,Quantum Works 4725,Retail,SMB,SMB,129,8000000,Germany,Europe,Hamburg,2022-01-29,2022-02-01,2022-12-24,837,35,19,AM045,Active,B2B
CUST004726,CC004726,Prime Works 4726,E-commerce,SMB,SMB,105,4000000,Singapore,Asia,Singapore,2023-12-30,2024-01-03,2024-12-31,679,12,24,AM046,Active,B2B
CUST004727,CC004727,Zenith Works 4727,Education,SMB,SMB,244,7000000,Australia,Oceania,Perth,2022-10-19,2022-10-20,2023-10-27,781,26,20,AM047,Active,B2B
CUST004728,CC004728,Fusion Works 4728,Logistics,SMB,SMB,101,6000000,Japan,Asia,Tokyo,2023-04-22,2023-04-27,2024-10-14,336,20,15,AM048,Inactive,B2B
CUST004729,CC004729,Orbit Works 4729,Telecommunications,SMB,SMB,243,2000000,France,Europe,Marseille,2023-01-11,2023-01-12,2024-07-06,597,23,27,AM049,Active,B2B
CUST004730,CC004730,Bright Works 4730,Real Estate,SMB,SMB,141,6000000,UAE,Middle East,Abu Dhabi,2022-12-02,2022-12-08,2023-01-19,819,24,4,AM050,Inactive,B2B
CUST004731,CC004731,NextGen Works 4731,Pharmaceuticals,SMB,SMB,246,4000000,India,South Asia,Bengaluru,2023-04-04,2023-04-09,2023-10-13,598,20,13,AM051,Active,B2B
CUST004732,CC004732,Alpha Works 4732,Hospitality,SMB,SMB,238,5000000,USA,North America,Boston,2022-09-20,2022-09-22,2023-01-20,592,27,2,AM052,Active,B2B
CUST004733,CC004733,Vision Works 4733,Insurance,SMB,SMB,82,6000000,UK,Europe,London,2024-01-20,2024-01-24,2024-12-31,506,11,24,AM053,Active,B2B
CUST004734,CC004734,Core Works 4734,Consulting,SMB,SMB,212,6000000,Canada,North America,Calgary,2022-07-22,2022-07-29,2024-06-14,250,29,10,AM054,Active,B2B
CUST004735,CC004735,Nexa Works 4735,Media,SMB,SMB,155,1000000,Germany,Europe,Munich,2022-03-13,2022-03-17,2022-09-10,329,33,29,AM055,Active,B2B
CUST004736,CC004736,Skyline Works 4736,Energy,SMB,SMB,97,8000000,Singapore,Asia,Singapore,2023-07-13,2023-07-14,2024-03-25,173,17,33,AM056,Active,B2B
CUST004737,CC004737,Pioneer Works 4737,Automotive,SMB,SMB,193,3000000,Australia,Oceania,Sydney,2022-01-17,2022-01-20,2023-02-24,333,35,11,AM057,Active,B2B
CUST004738,CC004738,Optima Works 4738,Agriculture,SMB,SMB,221,4000000,Japan,Asia,Nagoya,2022-06-06,2022-06-08,2024-03-20,48,30,25,AM058,Active,B2B
CUST004739,CC004739,Elevate Works 4739,Construction,SMB,SMB,222,5000000,France,Europe,Marseille,2023-02-08,2023-02-10,2024-10-02,41,22,18,AM059,Active,B2B
CUST004740,CC004740,Pulse Works 4740,Government,SMB,SMB,160,6000000,UAE,Middle East,Dubai,2023-09-10,2023-09-10,2024-12-31,566,15,31,AM060,Inactive,B2B
CUST004741,CC004741,Apex Platform 4741,Information Technology,SMB,SMB,218,5000000,India,South Asia,Chennai,2023-02-17,2023-02-24,2024-12-23,66,22,3,AM001,Inactive,B2B
CUST004742,CC004742,Vertex Platform 4742,Banking & Finance,SMB,SMB,162,3000000,USA,North America,Seattle,2022-11-07,2022-11-13,2024-02-27,401,25,27,AM002,Active,B2B
CUST004743,CC004743,Nova Platform 4743,Healthcare,SMB,SMB,226,4000000,UK,Europe,Manchester,2023-12-02,2023-12-02,2024-12-31,230,12,21,AM003,Active,B2B
CUST004744,CC004744,BluePeak Platform 4744,Manufacturing,SMB,SMB,179,3000000,Canada,North America,Calgary,2024-02-01,2024-02-06,2024-03-23,349,10,35,AM004,Active,B2B
CUST004745,CC004745,Quantum Platform 4745,Retail,SMB,SMB,96,6000000,Germany,Europe,Hamburg,2023-03-14,2023-03-16,2024-11-19,826,21,32,AM005,Active,B2B
CUST004746,CC004746,Prime Platform 4746,E-commerce,SMB,SMB,147,3000000,Singapore,Asia,Singapore,2024-04-06,2024-04-08,2024-12-31,767,8,30,AM006,Active,B2B
CUST004747,CC004747,Zenith Platform 4747,Education,SMB,SMB,174,4000000,Australia,Oceania,Perth,2022-11-08,2022-11-14,2024-06-19,499,25,12,AM007,Inactive,B2B
CUST004748,CC004748,Fusion Platform 4748,Logistics,SMB,SMB,236,5000000,Japan,Asia,Osaka,2022-07-01,2022-07-04,2023-04-06,668,29,18,AM008,Active,B2B
CUST004749,CC004749,Orbit Platform 4749,Telecommunications,SMB,SMB,160,7000000,France,Europe,Lyon,2022-04-18,2022-04-18,2023-05-14,320,32,8,AM009,Active,B2B
CUST004750,CC004750,Bright Platform 4750,Real Estate,SMB,SMB,240,7000000,UAE,Middle East,Dubai,2023-07-14,2023-07-14,2024-09-03,420,17,34,AM010,Active,B2B
CUST004751,CC004751,NextGen Platform 4751,Pharmaceuticals,Mid-Market,Mid-Market,812,34000000,India,South Asia,Mumbai,2023-12-14,2023-12-21,2024-12-31,293,12,12,AM011,Inactive,B2B
CUST004752,CC004752,Alpha Platform 4752,Hospitality,Mid-Market,Mid-Market,868,26000000,USA,North America,New York,2024-02-12,2024-02-15,2024-12-31,100,10,25,AM012,Active,B2B
CUST004753,CC004753,Vision Platform 4753,Insurance,Mid-Market,Mid-Market,687,49000000,UK,Europe,Leeds,2022-11-28,2022-12-04,2023-04-01,698,25,16,AM013,Active,B2B
CUST004754,CC004754,Core Platform 4754,Consulting,Mid-Market,Mid-Market,298,45000000,Canada,North America,Calgary,2022-08-22,2022-08-25,2023-01-05,572,28,17,AM014,Active,B2B
CUST004755,CC004755,Nexa Platform 4755,Media,Mid-Market,Mid-Market,654,47000000,Germany,Europe,Hamburg,2022-07-15,2022-07-19,2023-12-11,614,29,28,AM015,Active,B2B
CUST004756,CC004756,Skyline Platform 4756,Energy,Mid-Market,Mid-Market,388,23000000,Singapore,Asia,Singapore,2023-05-21,2023-05-24,2024-12-31,108,19,2,AM016,Active,B2B
CUST004757,CC004757,Pioneer Platform 4757,Automotive,Mid-Market,Mid-Market,411,20000000,Australia,Oceania,Sydney,2022-03-20,2022-03-26,2022-12-01,528,33,8,AM017,Active,B2B
CUST004758,CC004758,Optima Platform 4758,Agriculture,Mid-Market,Mid-Market,434,11000000,Japan,Asia,Tokyo,2023-10-05,2023-10-07,2024-07-09,387,14,8,AM018,Active,B2B
CUST004759,CC004759,Elevate Platform 4759,Construction,Mid-Market,Mid-Market,324,22000000,France,Europe,Paris,2024-04-13,2024-04-19,2024-12-31,710,8,15,AM019,Active,B2B
CUST004760,CC004760,Pulse Platform 4760,Government,Mid-Market,Mid-Market,254,47000000,UAE,Middle East,Dubai,2022-03-23,2022-03-25,2023-09-02,202,33,4,AM020,Active,B2B
CUST004761,CC004761,Apex Dynamics 4761,Information Technology,Mid-Market,Mid-Market,812,48000000,India,South Asia,Chennai,2023-05-11,2023-05-13,2023-07-17,202,19,9,AM021,Active,B2B
CUST004762,CC004762,Vertex Dynamics 4762,Banking & Finance,Mid-Market,Mid-Market,868,11000000,USA,North America,Austin,2022-04-11,2022-04-18,2023-09-27,423,32,22,AM022,Active,B2B
CUST004763,CC004763,Nova Dynamics 4763,Healthcare,Mid-Market,Mid-Market,964,10000000,UK,Europe,London,2023-12-17,2023-12-17,2024-05-02,489,12,7,AM023,Active,B2B
CUST004764,CC004764,BluePeak Dynamics 4764,Manufacturing,Mid-Market,Mid-Market,600,23000000,Canada,North America,Toronto,2022-10-29,2022-11-02,2024-05-27,278,26,17,AM024,Inactive,B2B
CUST004765,CC004765,Quantum Dynamics 4765,Retail,Mid-Market,Mid-Market,772,40000000,Germany,Europe,Berlin,2023-01-17,2023-01-18,2024-01-03,751,23,20,AM025,Active,B2B
CUST004766,CC004766,Prime Dynamics 4766,E-commerce,Mid-Market,Mid-Market,695,49000000,Singapore,Asia,Singapore,2022-04-27,2022-05-04,2024-03-05,747,32,5,AM026,Active,B2B
CUST004767,CC004767,Zenith Dynamics 4767,Education,Mid-Market,Mid-Market,713,10000000,Australia,Oceania,Sydney,2023-05-10,2023-05-12,2024-12-07,48,19,13,AM027,Active,B2B
CUST004768,CC004768,Fusion Dynamics 4768,Logistics,Mid-Market,Mid-Market,304,12000000,Japan,Asia,Nagoya,2022-09-01,2022-09-01,2024-04-11,304,27,14,AM028,Active,B2B
CUST004769,CC004769,Orbit Dynamics 4769,Telecommunications,Mid-Market,Mid-Market,831,17000000,France,Europe,Paris,2024-05-07,2024-05-10,2024-11-27,404,7,9,AM029,Active,B2B
CUST004770,CC004770,Bright Dynamics 4770,Real Estate,Mid-Market,Mid-Market,262,11000000,UAE,Middle East,Abu Dhabi,2024-05-31,2024-06-03,2024-12-31,729,7,18,AM030,Active,B2B
CUST004771,CC004771,NextGen Dynamics 4771,Pharmaceuticals,Mid-Market,Mid-Market,489,18000000,India,South Asia,Pune,2022-07-11,2022-07-18,2023-09-14,384,29,12,AM031,Active,B2B
CUST004772,CC004772,Alpha Dynamics 4772,Hospitality,Mid-Market,Mid-Market,293,20000000,USA,North America,New York,2022-08-14,2022-08-15,2022-12-24,493,28,29,AM032,Active,B2B
CUST004773,CC004773,Vision Dynamics 4773,Insurance,Mid-Market,Mid-Market,992,28000000,UK,Europe,London,2023-06-26,2023-06-29,2024-01-16,520,18,26,AM033,Active,B2B
CUST004774,CC004774,Core Dynamics 4774,Consulting,Mid-Market,Mid-Market,353,15000000,Canada,North America,Vancouver,2023-04-02,2023-04-03,2023-08-26,494,20,29,AM034,Active,B2B
CUST004775,CC004775,Nexa Dynamics 4775,Media,Mid-Market,Mid-Market,799,36000000,Germany,Europe,Hamburg,2022-05-19,2022-05-19,2022-12-18,113,31,22,AM035,Active,B2B
CUST004776,CC004776,Skyline Dynamics 4776,Energy,Enterprise,Enterprise,3077,161000000,Singapore,Asia,Singapore,2024-02-12,2024-02-14,2024-12-31,254,10,30,AM036,Active,B2B
CUST004777,CC004777,Pioneer Dynamics 4777,Automotive,Enterprise,Enterprise,1698,103000000,Australia,Oceania,Sydney,2023-09-22,2023-09-26,2024-01-19,717,15,32,AM037,Active,B2B
CUST004778,CC004778,Optima Dynamics 4778,Agriculture,Enterprise,Enterprise,4861,146000000,Japan,Asia,Tokyo,2023-10-19,2023-10-19,2024-09-02,384,14,2,AM038,Active,B2B
CUST004779,CC004779,Elevate Dynamics 4779,Construction,Enterprise,Enterprise,1317,215000000,France,Europe,Marseille,2022-10-15,2022-10-16,2023-01-16,43,26,23,AM039,Active,B2B
CUST004780,CC004780,Pulse Dynamics 4780,Government,Enterprise,Enterprise,4257,141000000,UAE,Middle East,Dubai,2023-06-25,2023-06-29,2024-12-23,182,18,22,AM040,Active,B2B
CUST004781,CC004781,Apex Innovations 4781,Information Technology,Enterprise,Enterprise,2691,297000000,India,South Asia,Chennai,2023-04-03,2023-04-03,2023-12-27,531,20,33,AM041,Active,B2B
CUST004782,CC004782,Vertex Innovations 4782,Banking & Finance,Enterprise,Enterprise,2851,216000000,USA,North America,Chicago,2022-02-20,2022-02-20,2023-10-15,39,34,16,AM042,Active,B2B
CUST004783,CC004783,Nova Innovations 4783,Healthcare,Enterprise,Enterprise,2608,129000000,UK,Europe,Leeds,2022-10-29,2022-10-29,2023-11-10,252,26,34,AM043,Active,B2B
CUST004784,CC004784,BluePeak Innovations 4784,Manufacturing,Enterprise,Enterprise,3940,289000000,Canada,North America,Toronto,2022-03-28,2022-04-04,2022-10-18,186,33,30,AM044,Active,B2B
CUST004785,CC004785,Quantum Innovations 4785,Retail,Enterprise,Enterprise,3436,173000000,Germany,Europe,Berlin,2024-01-13,2024-01-15,2024-12-31,593,11,13,AM045,Active,B2B
CUST004786,CC004786,Prime Innovations 4786,E-commerce,Enterprise,Enterprise,4468,236000000,Singapore,Asia,Singapore,2022-05-14,2022-05-14,2023-06-17,107,31,8,AM046,Active,B2B
CUST004787,CC004787,Zenith Innovations 4787,Education,Enterprise,Enterprise,1258,271000000,Australia,Oceania,Sydney,2022-09-19,2022-09-19,2023-12-30,885,27,14,AM047,Active,B2B
CUST004788,CC004788,Fusion Innovations 4788,Logistics,Enterprise,Enterprise,1127,78000000,Japan,Asia,Nagoya,2023-09-03,2023-09-03,2024-10-09,198,15,3,AM048,Active,B2B
CUST004789,CC004789,Orbit Innovations 4789,Telecommunications,Enterprise,Enterprise,2643,140000000,France,Europe,Paris,2022-03-09,2022-03-16,2024-01-28,891,33,19,AM049,Inactive,B2B
CUST004790,CC004790,Bright Innovations 4790,Real Estate,Enterprise,Enterprise,4284,79000000,UAE,Middle East,Dubai,2023-04-17,2023-04-17,2024-06-22,568,20,19,AM050,Active,B2B
CUST004791,CC004791,NextGen Innovations 4791,Pharmaceuticals,Small,Startup,33,680000,India,South Asia,Chennai,2023-06-07,2023-06-13,2024-01-28,182,18,7,AM051,Active,B2B
CUST004792,CC004792,Alpha Innovations 4792,Hospitality,Small,Startup,21,157000,USA,North America,Chicago,2024-01-26,2024-01-26,2024-12-31,571,11,21,AM052,Active,B2B
CUST004793,CC004793,Vision Innovations 4793,Insurance,Small,Startup,20,655000,UK,Europe,Leeds,2023-06-18,2023-06-19,2024-12-31,142,18,5,AM053,Active,B2B
CUST004794,CC004794,Core Innovations 4794,Consulting,Small,Startup,22,443000,Canada,North America,Calgary,2023-02-21,2023-02-28,2024-05-14,464,22,31,AM054,Active,B2B
CUST004795,CC004795,Nexa Innovations 4795,Media,Small,Startup,9,698000,Germany,Europe,Munich,2022-05-13,2022-05-17,2024-01-15,770,31,27,AM055,Active,B2B
CUST004796,CC004796,Skyline Innovations 4796,Energy,Small,Startup,35,139000,Singapore,Asia,Singapore,2024-03-20,2024-03-21,2024-12-31,328,9,29,AM056,Active,B2B
CUST004797,CC004797,Pioneer Innovations 4797,Automotive,Small,Startup,35,577000,Australia,Oceania,Sydney,2022-05-13,2022-05-15,2023-01-10,272,31,2,AM057,Active,B2B
CUST004798,CC004798,Optima Innovations 4798,Agriculture,Small,Startup,27,335000,Japan,Asia,Osaka,2023-04-08,2023-04-10,2024-08-02,687,20,31,AM058,Active,B2B
CUST004799,CC004799,Elevate Innovations 4799,Construction,Small,Startup,17,846000,France,Europe,Paris,2022-03-02,2022-03-07,2024-01-17,559,33,13,AM059,Active,B2B
CUST004800,CC004800,Pulse Innovations 4800,Government,Small,Startup,41,668000,UAE,Middle East,Abu Dhabi,2024-03-13,2024-03-16,2024-12-31,525,9,34,AM060,Active,B2B
CUST004801,CC004801,Apex Technologies 4801,Information Technology,SMB,SMB,167,3000000,India,South Asia,Mumbai,2023-09-15,2023-09-18,2024-05-25,732,15,23,AM001,Active,B2B
CUST004802,CC004802,Vertex Technologies 4802,Banking & Finance,SMB,SMB,225,1000000,USA,North America,Austin,2023-12-18,2023-12-22,2024-02-20,604,12,17,AM002,Active,B2B
CUST004803,CC004803,Nova Technologies 4803,Healthcare,SMB,SMB,220,7000000,UK,Europe,London,2024-01-02,2024-01-06,2024-12-31,561,11,20,AM003,Active,B2B
CUST004804,CC004804,BluePeak Technologies 4804,Manufacturing,SMB,SMB,84,8000000,Canada,North America,Toronto,2023-08-23,2023-08-26,2024-08-16,830,16,27,AM004,Active,B2B
CUST004805,CC004805,Quantum Technologies 4805,Retail,SMB,SMB,83,4000000,Germany,Europe,Hamburg,2022-03-21,2022-03-27,2023-08-03,185,33,27,AM005,Active,B2B
CUST004806,CC004806,Prime Technologies 4806,E-commerce,SMB,SMB,89,8000000,Singapore,Asia,Singapore,2022-12-08,2022-12-11,2023-09-07,18,24,21,AM006,Inactive,B2B
CUST004807,CC004807,Zenith Technologies 4807,Education,SMB,SMB,211,3000000,Australia,Oceania,Sydney,2024-05-22,2024-05-23,2024-12-31,214,7,29,AM007,Active,B2B
CUST004808,CC004808,Fusion Technologies 4808,Logistics,SMB,SMB,249,1000000,Japan,Asia,Tokyo,2022-09-26,2022-09-28,2023-01-30,422,27,25,AM008,Active,B2B
CUST004809,CC004809,Orbit Technologies 4809,Telecommunications,SMB,SMB,115,6000000,France,Europe,Paris,2024-06-13,2024-06-19,2024-12-31,190,6,27,AM009,Active,B2B
CUST004810,CC004810,Bright Technologies 4810,Real Estate,SMB,SMB,185,7000000,UAE,Middle East,Dubai,2022-08-11,2022-08-14,2023-09-21,47,28,31,AM010,Active,B2B
